typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerISO,partnerDesc,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,customsCode,customsDesc,motDesc,qty,altQty,netWgt,grossWgt,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,2164139081,,2164139081,0,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,24,Tobacco and manufactured tobacco substitutes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2199372852,,2199372852,0,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,2,Meat and edible meat offal,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7908001110,,7908001110,0,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4808515870,,4808515870,0,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,23,"Food industries, residues and wastes thereof; prepared animal fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2813974537,,2813974537,0,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,7,Vegetables and certain roots and tubers; edible,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,10309868213,,10309868213,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,16716508875,,16716508875,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,10,Cereals,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2310866352,,2310866352,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1663048508,,1663048508,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,13,"Lac; gums, resins and other vegetable saps and extracts",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1315073287,,1315073287,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,128717371,,128717371,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,17,Sugars and sugar confectionery,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4372998612,,4372998612,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,6893175144,,6893175144,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7939716918,,7939716918,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,22,"Beverages, spirits and vinegar",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,23291688158,,23291688158,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,3298436393,,3298436393,4,False
